OBJECTID,DIVISION_NUM,YEAR,DIVISION_SCORE,Shape__Area,Shape__Length
822,2805,2017,2.67108815748522,1028350.28851318,5182.49286835303
823,6507,2017,1.50574712643678,35676545.4484863,40890.7817105782
824,3714,2017,2.46153846153846,1357441.76208496,6045.10686046173
825,3715,2017,2.3993993993994,651470.008422852,3397.78854293659
826,1604,2017,2.51988705738706,748154.809082031,3819.46846961656
827,5221,2017,2.05927789759566,15378221.2893677,26121.4891473604
828,2408,2017,1.72953216374269,1570186.86486816,6168.70796207439
829,1616,2017,2.02910052910053,980277.779968262,4936.87233801278
830,1913,2017,2.50988215105862,526079.490478516,3010.98037597001
831,3226,2017,2.50229276895944,569354.079284668,3444.4555674068
832,1615,2017,2.26878306878307,686232.230529785,5047.76159015588
833,3222,2017,2.39661375661376,489933.331054688,3157.89874750996
834,1609,2017,2.77092731829574,669726.022827148,3456.8543223052
835,3703,2017,2.56170892599464,1048844.03112793,4868.66478914621
836,5227,2017,1.87901234567901,1027459.28930664,4484.27607387623
837,3219,2017,2.39417989417989,801131.914916992,4206.94439532303
838,1606,2017,2.73703703703704,429932.967651367,2637.86445077134
839,3425,2017,1.71751412429378,4344399.5534668,11942.7439194724
840,1601,2017,2.52873563218391,522027.196777344,2960.36756793497
841,5219,2017,1.58888888888889,983654.40411377,4993.87350057658
842,5218,2017,1.71604938271605,1122988.92791748,4796.54655298541
843,5217,2017,1.75268817204301,1139749.39483643,5417.23677645093
844,5225,2017,1.75095785440613,1004189.02886963,4647.11679920545
845,5226,2017,1.99691358024691,807462.329101563,3673.88666181253
846,3423,2017,1.47967479674797,3696674.85552979,8169.20855752057
847,5223,2017,2.04878048780488,879827.16394043,5106.29341566113
848,5222,2017,2.34006734006734,1368214.78271484,5699.68885083719
849,5224,2017,2,801018.495178223,4842.90447353714
850,3424,2017,1.57516339869281,3172258.32366943,8073.34102177466
851,3434,2017,1.52730696798493,7871912.44787598,12452.0689111914
852,3412,2017,1.62280701754386,946059.275390625,5236.57081247882
853,3408,2017,1.66430260047281,1029613.82025146,5935.13267678155
854,3422,2017,1.7037037037037,851214.751525879,5671.10293504411
855,0421,2017,1.62666666666667,971359.365722656,3924.84057461004
856,5201,2017,2.27704969927192,7651696.38269043,12143.9205240549
857,3414,2017,1.63565891472868,1515573.79589844,6619.68108929622
858,3433,2017,1.76666666666667,856718.544555664,3725.31362058113
859,0406,2017,2.12115322319404,1207800.62365723,4857.20074043356
860,3415,2017,1.69047619047619,1056966.60778809,4958.66773790907
861,3439,2017,1.63333333333333,1570496.80938721,5949.06828483367
862,0405,2017,2.50269472129937,1124156.81762695,5338.98636708505
863,3421,2017,1.82539682539683,942322.045532227,3908.34672767
864,4402,2017,2.69954212454212,1714726.98760986,5867.95867789729
865,3419,2017,1.81132075471698,1351376.01074219,4749.25345165592
866,0418,2017,1.84074074074074,786037.890258789,3549.41008968633
867,3431,2017,1.6236559139785,3303997.90032959,9203.71755005583
868,3411,2017,1.91176470588235,773726.490844727,4550.28267249404
869,3435,2017,1.96491228070175,605278.382019043,3294.11553006284
870,0617,2017,2.11904761904762,1111249.63397217,4723.92069032118
871,3441,2017,1.64492753623188,1159003.62054443,6272.77544107627
872,0411,2017,2.22781385281385,849857.649536133,4151.65628730325
873,1902,2017,2.48998178506375,2584299.96356201,6884.07614540517
874,4311,2017,2.42361111111111,1015015.70837402,5332.39460988865
875,3810,2017,1.87272727272727,1383845.69317627,5842.1440912266
876,0711,2017,2.10185185185185,1463555.6081543,6084.30549980345
877,2305,2017,2.26666666666667,1283202.76824951,4541.56969959635
878,5213,2017,1.50505050505051,2818336.9911499,8570.42541988683
879,2524,2017,2.12301587301587,1021304.30187988,4831.34707078745
880,1614,2017,2.62748299319728,1032579.33404541,5381.72395507849
881,2802,2017,2.62621082621083,1413522.06640625,5820.52046136857
882,1917,2017,2.30543884220355,1124358.73834229,4890.24593892732
883,2509,2017,2.15608465608466,727270.813049316,4268.55874262607
884,4522,2017,1.65692007797271,1488685.52740479,5379.79210517503
885,1919,2017,2.3613681042837,1506789.30462646,6662.24515848698
886,1611,2017,2.69326469326469,493515.196166992,2885.62404841822
887,1911,2017,2.52961443806399,1022907.43450928,4229.89794517876
888,2803,2017,2.51700680272109,1764597.86224365,5617.99191745091
889,2517,2017,2.25995807127883,937046.365600586,4751.62333874747
890,1607,2017,2.73082010582011,493942.214294434,3096.2352296555
891,3102,2017,2.45199161425577,1402358.54846191,5504.47201290122
892,3437,2017,1.80769230769231,791443.336791992,4043.02959804311
893,3420,2017,2.07843137254902,2031508.44793701,6609.21364297306
894,0417,2017,2.04713804713805,814917.373657227,3723.10380719508
895,4405,2017,2.51369770580297,981509.525268555,5181.3959763708
896,3407,2017,2.03065134099617,801717.583312988,3699.2604215209
897,3429,2017,1.61944444444444,2265514.48522949,9438.21956035566
898,3410,2017,1.93939393939394,939675.214660645,4101.92232732018
899,3430,2017,1.59722222222222,2570228.83740234,8205.41396916513
900,0410,2017,2.21306471306471,714501.006347656,3610.70433254525
901,3442,2017,2.17333333333333,543953.731750488,3423.96279476953
902,3413,2017,1.92380952380952,914729.988647461,3953.03476878669
903,4509,2017,1.80952380952381,1296830.20977783,4793.57193880341
904,1102,2017,2.75383141762452,514330.49432373,3178.97303553582
905,1120,2017,2.56172839506173,1033899.80114746,4095.64681539708
906,0722,2017,2.61594202898551,614914.525512695,4484.09785428868
907,2816,2017,2.69333333333333,408891.313781738,2707.16058817353
908,4407,2017,2.08706739526412,1114162.86279297,6242.17408069917
909,2415,2017,2.30459770114943,1206109.8939209,4777.19568704693
910,0403,2017,2.11989956057753,969705.234619141,4809.29674768109
911,0616,2017,2.24006734006734,1102678.24450684,4854.32850325342
912,0610,2017,2.33333333333333,828174.081420898,4159.76380511234
913,0415,2017,2.20425531914894,737327.826782227,4006.55977235239
914,3405,2017,2.1256038647343,986267.717834473,4631.94060847489
915,0414,2017,2.27953216374269,1568899.09118652,5361.90251565854
916,0402,2017,2.18591140159768,1100267.765625,5394.56091337061
917,0609,2017,2.26020408163265,870604.800720215,4052.00800793897
918,4412,2017,2.63804050355775,430405.913513184,3322.2191935153
919,2416,2017,2.38939393939394,619357.811645508,3939.80337117382
920,4417,2017,2.58956916099773,598760.162536621,3279.14104091071
921,4410,2017,2.50776397515528,1078353.30291748,4426.49221331746
922,3438,2017,1.90432098765432,976448.002929688,4525.78011958077
923,0608,2017,2.41823899371069,942798.083740234,5689.18884680465
924,0612,2017,2.29555555555556,1042062.13317871,4774.07030095911
925,3404,2017,2.23232323232323,629205.287719727,3365.09770673953
926,0607,2017,2.22777777777778,1596034.73754883,6492.45649108047
927,0408,2017,1.84343434343434,1670034.42144775,6877.95514455297
928,2417,2017,2.16129032258065,621903.942871094,3956.99058146576
929,3416,2017,2.07017543859649,1769027.82232666,6069.0795355593
930,4413,2017,2.36851851851852,718959.245361328,4539.60601728147
931,4416,2017,2.26481481481481,641853.438171387,3385.11180344956
932,0606,2017,2.05252525252525,2157228.70343018,8434.37699533632
933,2412,2017,2.07833333333333,768324.205200195,4564.95453168098
934,3403,2017,2.14646464646465,629193.198608398,3366.70309616773
935,0605,2017,2.58333333333333,1052543.60638428,4391.71351821489
936,0420,2017,2.44318181818182,725058.572937012,4467.35735005919
937,4616,2017,1.9009009009009,1032671.91186523,4942.55421770414
938,0315,2017,1.63333333333333,738956.668029785,4482.32379860779
939,4617,2017,1.46666666666667,1279520.45324707,4792.29824016426
940,4621,2017,1.78947368421053,545751.637329102,3134.79306863616
941,4620,2017,2.1951951951952,775639.624755859,4601.85588924002
942,5106,2017,1.56462585034014,1024895.76971436,5807.97836847324
943,5114,2017,1.66013071895425,1842084.56103516,7015.12990594431
944,5115,2017,1.90656565656566,1324429.60662842,5073.65285187746
945,0316,2017,1.67407407407407,976994.292114258,4503.39745489997
946,4608,2017,1.64957264957265,1256050.89453125,4916.91056632423
947,5101,2017,1.98,1325161.2600708,5588.90871619271
948,2715,2017,1.90990990990991,1138841.61065674,5172.875738858
949,0317,2017,1.86379928315412,912026.207885742,4716.90001951884
950,5117,2017,1.65040650406504,1001169.4119873,5293.67051018465
951,5116,2017,1.73118279569893,565125.394287109,3115.67842720063
952,0318,2017,2.03603603603604,2184518.57110596,7630.5602713918
953,5102,2017,1.85507246376812,585071.239868164,3846.67231684468
954,5118,2017,1.79365079365079,603727.171386719,3365.51613209755
955,5113,2017,1.71428571428571,827731.69921875,4191.05519128795
956,5123,2017,1.94579945799458,621025.826843262,3968.08877619051
957,5128,2017,1.81666666666667,567320.946044922,3125.05316968968
958,0320,2017,2.27642276422764,2674335.83776855,7745.0950264172
959,2717,2017,2.04081632653061,1458845.11914063,7174.93758655926
960,5126,2017,2.07246376811594,811392.650024414,4468.83072688354
961,5119,2017,1.55555555555556,519104.401123047,3352.21662501277
962,0322,2017,1.98653198653199,985043.356994629,4051.14427190764
963,3633,2017,2.11627906976744,600199.890136719,3582.52530797531
964,4811,2017,1.76984126984127,1137632.84246826,5370.78578604651
965,4823,2017,1.95321637426901,1413744.2555542,4838.87170000171
966,2133,2017,1.34751773049645,40834896.5283813,32844.3826996152
967,6501,2017,1.94366197183099,10981457.6347656,13884.2670891666
968,6523,2017,1.58503401360544,4539399.00012207,9556.18944027565
969,4525,2017,1.80193236714976,11403146.3832397,14781.1229318689
970,3713,2017,2.3437641723356,915015.657104492,5165.57474240298
971,4506,2017,1.97597597597598,13346263.31073,17675.0673953395
972,2513,2017,1.98435054773083,1852058.83947754,5836.04953556564
973,3111,2017,2.15,1174451.28997803,4979.04253222978
974,4515,2017,1.57777777777778,4387829.66070557,12562.8425807443
975,2523,2017,1.95299145299145,713391.235839844,4598.71837919097
976,3110,2017,2.07936507936508,1489749.00097656,5790.79576162457
977,0413,2017,2.22569444444444,841331.087585449,4123.37533662074
978,0602,2017,2.13095238095238,897923.98815918,4650.60407379068
979,2411,2017,2.02222222222222,956737.897033691,4600.11998359099
980,4406,2017,1.93518518518518,753888.710388184,4381.66245066138
981,0407,2017,1.76948590381426,1324966.54925537,5793.5039660449
982,4409,2017,2.25555555555556,714420.820678711,3598.31330592752
983,2407,2017,2.05072463768116,843385.91204834,4793.30196844515
984,0401,2017,1.80740740740741,712155.608581543,3514.75765639356
985,3402,2017,1.997150997151,630089.552001953,3365.95329082837
986,4404,2017,1.97979797979798,564733.312744141,3208.54000826623
987,4415,2017,2.21913580246914,747395.455505371,4929.4867959579
988,0412,2017,2.06913580246913,747500.259277344,4530.38514217233
989,4414,2017,2.23412698412698,631535.659240723,4570.32933788081
990,4408,2017,2.12745098039216,1894247.25958252,5932.36304931463
991,3436,2017,1.72,449015.552246094,2707.65988871123
992,3401,2017,1.85555555555556,539918.004516602,3020.02623446727
993,2405,2017,1.48526077097506,1178196.78533936,4265.98164253526
994,0603,2017,2.01785714285714,1133075.40344238,4314.41301233192
995,0419,2017,2.5775462962963,865820.532836914,4508.74476738963
996,0604,2017,2.22777777777778,2081430.52386475,5633.04399192388
997,0601,2017,1.73107890499195,2296576.60931396,7895.41888681971
998,0311,2017,1.83098591549296,4502476.81945801,17445.0231419961
999,0302,2017,1.86,1116719.07543945,5088.45438378528
1000,4403,2017,2.19005847953216,785574.137817383,3870.03784574938
1001,0301,2017,2.07051282051282,949010.940551758,4506.5970190491
1002,6007,2017,1.98575498575499,936862.168640137,4465.70908088557
1003,6006,2017,1.99910394265233,1602034.63153076,5654.09902361664
1004,6004,2017,2.00577200577201,942663.217468262,4488.677806632
1005,0303,2017,1.83809523809524,916691.75201416,4974.01734695782
1006,6003,2017,2.08065208065208,943011.570739746,4490.57963496529
1007,6002,2017,2.09745293466224,944123.300354004,4484.06615683155
1008,6023,2017,2.24113475177305,1574682.19744873,5047.97366780817
1009,0304,2017,1.79310344827586,738562.004577637,4029.63867160215
1010,6005,2017,1.9922480620155,945487.025756836,4489.13702638214
1011,6001,2017,2.07936507936508,942592.563537598,3928.45274962415
1012,0305,2017,2.17391304347826,708024.952514648,3645.36599595938
1013,2713,2017,1.91489361702128,907919.813354492,5211.51008158991
1014,2706,2017,1.67921146953405,1987855.61688232,7799.57421445092
1015,6019,2017,2.07122507122507,968571.754516602,3964.90947697702
1016,6018,2017,1.91472868217054,720672.053100586,3665.83771409901
1017,1103,2017,2.79052197802198,1714370.92114258,6951.05121107013
1018,1108,2017,2.3459927140255,746450.83190918,3820.91363357276
1019,3721,2017,2.73540270429159,1100673.41241455,5057.32315907752
1020,0716,2017,2.41666666666667,1062729.89025879,4950.73903076141
1021,4310,2017,2.705291005291,1340037.52178955,5063.57167003498
1022,3804,2017,2.35,543693.488342285,3515.44704188285
1023,4510,2017,1.95495495495495,963121.529968262,4373.89952129125
1024,5212,2017,1.56060606060606,5815635.284729,10491.203888766
1025,3323,2017,1.90598290598291,646571.281555176,3446.30335920597
1026,3324,2017,1.86111111111111,502450.510009766,3391.7599561612
1027,3719,2017,2.30350140056022,567018.161132813,4453.12610571557
1028,1905,2017,2.31904761904762,947092.178710938,4501.32773543216
1029,1107,2017,2.47041062801932,759372.445495605,3836.92221902427
1030,0721,2017,2.39583333333333,1394964.39355469,5518.90272956844
1031,3710,2017,2.43718584656085,1505616.87695313,6178.97760863501
1032,4516,2017,1.92792792792793,663909.835754395,3968.25164027299
1033,1111,2017,2.38888888888889,1597424.67419434,6932.06587683531
1034,4513,2017,1.91228070175439,1680697.41320801,6036.67640455874
1035,3319,2017,2.02777777777778,566541.614990234,3381.33750748437
1036,4511,2017,2.0251572327044,1000339.269104,4833.3244805129
1037,3321,2017,1.92156862745098,444449.201721191,3498.08222503955
1038,0704,2017,2.03703703703704,1173447.36297607,4642.82949803938
1039,1906,2017,2.56113863254766,895195.670166016,4307.09664461497
1040,3805,2017,2.7008547008547,584698.836730957,3223.00675786092
1041,0718,2017,2.15625,1191743.50238037,5436.83053919367
1042,0706,2017,2.30601092896175,1285157.54187012,6441.12590218726
1043,0712,2017,2.23333333333333,885783.24005127,3769.25156315112
1044,5228,2017,1.77777777777778,797282.056640625,4083.18467682244
1045,4309,2017,2.44583333333333,1283700.40063477,4727.85440445848
1046,3316,2017,1.97222222222222,2235617.03234863,7921.71489833647
1047,3806,2017,2.25462962962963,6826105.62072754,12538.4363535394
1048,3807,2017,2.04558404558405,774798.364685059,3809.94972075234
1049,1901,2017,2.22251773049645,699897.063903809,3738.82404283371
1050,3803,2017,2.20833333333333,903029.639648438,4499.38306361088
1051,3821,2017,2.23255813953488,630505.259765625,4276.52911691916
1052,1118,2017,2.59105691056911,2346872.73150635,8922.06521225489
1053,4517,2017,1.97883597883598,1231703.43713379,5761.44584012765
1054,3716,2017,2.45279667422525,976400.200317383,4813.00291812815
1055,1904,2017,2.40755040755041,542892.298156738,4484.63233521815
1056,1113,2017,2.66900890437476,1492641.84448242,6271.59261755524
1057,3322,2017,1.95934959349594,617018.193786621,3333.33554724675
1058,4519,2017,1.94202898550725,830810.268066406,3693.17880809585
1059,5208,2017,1.64285714285714,1974260.55023193,6825.60154777238
1060,0705,2017,2.13333333333333,1003286.64031982,4323.42808363533
1061,3315,2017,1.88888888888889,665407.874938965,3484.53841423158
1062,5211,2017,1.71111111111111,1100738.82373047,4340.9060977453
1063,0714,2017,2.15277777777778,621311.435180664,3367.82300360214
1064,3320,2017,1.97037037037037,835530.50769043,5902.26901754677
1065,0715,2017,2.0982905982906,399036.024169922,2984.15622764871
1066,4521,2017,2.12698412698413,3548396.96063232,7568.19430670315
1067,5214,2017,1.6260162601626,3562587.14538574,8228.28866605581
1068,3720,2017,2.30263157894737,532682.08605957,3405.39157052831
1069,3701,2017,2.57644239000171,1131803.81878662,5608.43049814268
1070,2503,2017,1.43939393939394,704599.906311035,3358.07492613916
1071,3108,2017,2.05854241338112,1608738.62976074,7407.10857780396
1072,1918,2017,2.33570698522324,757718.187255859,3852.32727392012
1073,3227,2017,2.45223665223665,527268.412841797,3178.910616164
1074,3702,2017,2.41678004535147,894882.90814209,4224.42142128401
1075,2522,2017,1.54354354354354,804363.12310791,4738.35601563545
1076,3225,2017,2.56271876271876,503945.797424316,2890.56775058662
1077,3214,2017,2.82298850574713,622765.224975586,3547.46836173889
1078,1914,2017,2.35670082484376,1312302.62872314,5497.61865500413
1079,3109,2017,2.11515151515152,1176852.01342773,4984.15907623477
1080,3221,2017,2.38721174004193,1344361.62457275,6008.11883469024
1081,3213,2017,2.93984287317621,499414.369567871,3334.73660501997
1082,1912,2017,2.24764740030801,1475349.63311768,6433.92961337403
1083,3212,2017,2.64933333333333,773251.113464355,3836.38691068108
1084,1910,2017,2.38717160456291,1108928.49603271,4556.3773458197
1085,2511,2017,1.71851851851852,1027927.1640625,4618.78096888097
1086,2506,2017,1.36879432624114,570217.35748291,3865.02544011151
1087,3228,2017,2.61447811447811,990036.635009766,4511.94001580955
1088,1816,2017,2.07506361323155,2596034.24359131,7145.35019958603
1089,2914,2017,2.43851224105461,1160373.26123047,4354.63565847328
1090,4706,2017,2.08708708708709,698435.087463379,3733.38192250015
1091,1810,2017,1.55555555555555,897338.071350098,3918.48833913181
1092,4714,2017,2.18970189701897,672917.476196289,3825.97641022659
1093,6017,2017,2.03875968992248,738207.803588867,3695.76433981473
1094,6014,2017,2.07619047619048,707716.774414063,4207.59157349111
1095,2711,2017,1.39229024943311,1980224.49334717,6671.420025233
1096,0306,2017,1.83333333333333,582231.071533203,3540.50371095309
1097,0307,2017,2.26086956521739,703826.047302246,3631.34498588946
1098,6013,2017,2.04444444444444,612974.225830078,3989.62227070454
1099,6012,2017,2,472278.14263916,3086.20852494535
1100,6015,2017,2.25089605734767,759337.963378906,4271.37268545579
1101,4622,2017,2.09302325581395,1466568.49255371,5111.12499218646
1102,2701,2017,1.47076023391813,1093504.36358643,4389.06177700561
1103,6022,2017,2.0297619047619,434395.681945801,3006.6907802459
1104,4623,2017,1.54444444444444,710738.835876465,3653.6373368729
1105,0308,2017,1.9968253968254,953056.491455078,4520.2169595533
1106,2714,2017,1.53086419753086,722525.524353027,3396.47772585643
1107,6008,2017,2.14285714285714,600014.946594238,3931.20239588934
1108,6016,2017,2.21885521885522,660280.293334961,4150.49015649219
1109,6021,2017,2.14814814814815,422779.136108398,3343.43942559056
1110,2709,2017,1.53968253968254,1050042.74975586,4711.25191112878
1111,2718,2017,1.43827160493827,1107814.94116211,4517.8522984439
1112,6020,2017,2.01075268817204,522956.973876953,3369.71191752205
1113,2720,2017,1.52380952380952,571557.010864258,3057.07264375303
1114,6009,2017,1.97037037037037,1384357.92327881,5273.84319853226
1115,2721,2017,1.51515151515152,408334.950439453,2668.19814625107
1116,6011,2017,2.03439153439153,671239.847900391,3514.65949320368
1117,0309,2017,1.92307692307692,1138576.48052979,5083.59133826713
1118,0310,2017,1.93121693121693,1102393.01190186,5605.72581384828
1119,4607,2017,1.78888888888889,679193.702514648,3567.37322929048
1120,6010,2017,2.16666666666667,601215.929504395,3271.96544328309
1121,4619,2017,1.69791666666667,1077538.58111572,4168.99285366745
1122,0312,2017,2.07777777777778,799593.928955078,4502.90146109912
1123,4606,2017,1.91756272401434,640956.80255127,3382.62337135074
1124,2710,2017,1.42857142857143,308477.967956543,2261.22069187383
1125,2723,2017,1.48333333333333,793981.633972168,4997.37369415536
1126,4605,2017,1.97385620915033,685379.717956543,3540.14307551365
1127,4604,2017,2.04444444444444,912018.440368652,3841.87593016214
1128,4618,2017,1.50505050505051,697813.217529297,4686.64126801763
1129,0313,2017,1.95873015873016,668523.370849609,4473.08385526486
1130,2708,2017,1.63888888888889,898119.58605957,4830.70624540393
1131,4603,2017,1.9375,797323.228088379,3941.74949526923
1132,2722,2017,1.57142857142857,428334.915466309,2967.54862558181
1133,2702,2017,1.66666666666667,638859.397277832,4768.76361305764
1134,4602,2017,1.82716049382716,637897.801818848,4486.72041179938
1135,4615,2017,1.85271317829457,614458.024780273,3325.01388589684
1136,2705,2017,1.78888888888889,754750.628601074,3821.06722012433
1137,0314,2017,1.80645161290323,786650.371887207,3933.72604539475
1138,4614,2017,2.03418803418803,632199.82989502,3358.8625295809
1139,4612,2017,2.20720720720721,655203.448791504,3490.24974958596
1140,4601,2017,1.48809523809524,827886.964233398,4077.12693182977
1141,0319,2017,1.61458333333333,622948.328796387,3343.86165575757
1142,4611,2017,2.0990990990991,845555.964538574,3699.8101310773
1143,4609,2017,1.58620689655172,649227.690063477,3438.58640279188
1144,4613,2017,2.47076023391813,673711.951843262,3513.59632140923
1145,4610,2017,1.6989247311828,689416.53314209,3465.56324467758
1146,6502,2017,1.46666666666667,5403759.61425781,13123.0783830066
1147,6504,2017,1.53333333333333,3298059.58129883,8132.05028192547
1148,6520,2017,1.55555555555556,3341041.76422119,7891.5638101523
1149,6506,2017,1.55555555555556,4882159.95776367,10260.1391652952
1150,2105,2017,1.36986301369863,16874208.0467529,20307.7821807317
1151,2129,2017,1.37777777777778,8897412.71362305,12903.0369420169
1152,2122,2017,1.43722943722944,4491841.4708252,9289.6289054945
1153,4116,2017,1.64360587002096,732871.533203125,6470.45946077846
1154,0611,2017,2.2090395480226,1580290.82122803,5216.15003770949
1155,3427,2017,1.64102564102564,4160916.70709229,9182.51034278124
1156,3409,2017,2.02832244008715,1027171.64624023,4686.65055901002
1157,0613,2017,2.33333333333333,549861.779174805,3025.2994502821
1158,4418,2017,2.59830354830355,1164264.34637451,4624.77353166548
1159,3417,2017,2.13888888888889,938353.302429199,4453.85576879706
1160,3426,2017,2.01543209876543,970839.474731445,4514.52392597655
1161,4104,2017,1.80555555555556,960417.928466797,4215.21552188905
1162,2101,2017,1.42857142857143,3918810.94848633,11863.0551064634
1163,4107,2017,1.7919621749409,7542330.7543335,12114.5724275781
1164,3813,2017,1.46666666666667,4450175.57409668,10434.2007934691
1165,2114,2017,1.34848484848485,3259867.93768311,9321.09276413159
1166,4102,2017,1.60740740740741,1242446.42260742,4470.95270293037
1167,4512,2017,1.95299145299145,12433979.1369019,16518.51789144
1168,3819,2017,1.39285714285714,4372218.00335693,9701.20052702634
1169,3814,2017,1.72222222222222,1274706.35235596,7763.9432875573
1170,2910,2017,1.79220779220779,9965290.15081787,17922.3390078758
1171,2907,2017,2.12444444444444,409382.894897461,3123.22337737255
1172,3105,2017,1.47368421052632,709711.084533691,3499.02989069254
1173,3106,2017,1.6031746031746,1966268.02386475,7061.92385366914
1174,2917,2017,2.38616780045351,466559.469238281,2846.51952468847
1175,1811,2017,1.49544626593807,733054.44140625,3576.70777277264
1176,4708,2017,2.2,470412.883361816,2843.70787434888
1177,2909,2017,2.1125730994152,413950.516479492,2735.69895900348
1178,2004,2017,2.12874214263103,1177571.89221191,5363.49662343952
1179,4703,2017,1.92407407407407,1505880.31866455,6182.0691895745
1180,2902,2017,2.48106060606061,625898.898254395,4746.92578329791
1181,2908,2017,2.18553459119497,835142.697692871,5032.69739315373
1182,2006,2017,1.65839988790808,1782081.59667969,6890.87143178098
1183,3207,2017,2.22641509433962,1034756.75201416,5452.78136926485
1184,3229,2017,2.3125,506596.556945801,2923.33362307981
1185,1915,2017,2.61954887218045,893503.682678223,3993.78527583116
1186,2501,2017,1.62962962962963,3708722.94403076,10859.4904198833
1187,3119,2017,1.83411580594679,1956685.23040771,8085.22271769885
1188,2007,2017,1.90068027210884,1729707.67541504,5304.66021318297
1189,3215,2017,2.70250983584317,757915.473999023,4241.77254345953
1190,3224,2017,2.53333333333333,493604.607116699,2897.93556291425
1191,2512,2017,1.4375,581670.925231934,4481.0519331364
1192,3211,2017,2.7578231292517,750480.103881836,3801.56925038498
1193,2005,2017,2.81283422459893,917529.14465332,4309.72065304843
1194,2505,2017,1.45111111111111,721380.751525879,3813.34030822468
1195,3220,2017,2.70739200479562,769340.761352539,3748.89964101785
1196,2010,2017,2.55015137368079,885124.274353027,4536.81434277835
1197,3217,2017,2.98095238095238,499438.542297363,3110.93485509687
1198,3206,2017,2.16129032258064,508272.547424316,3311.97609949284
1199,3223,2017,2.39041578576462,714399.932189941,3669.63890634728
1200,3216,2017,2.81418803418803,498063.161804199,3111.53520492951
1201,3218,2017,2.62071846282373,669903.965270996,3315.65947031995
1202,3202,2017,2.78346764346764,1092650.97503662,4188.07199753106
1203,3101,2017,1.85964912280702,954005.89642334,4796.41754897894
1204,3114,2017,1.95833333333333,678402.129272461,3307.4552787544
1205,3209,2017,2.58547008547008,985975.542541504,3991.76011972272
1206,2510,2017,1.53921568627451,937903.617614746,4210.7385525033
1207,2009,2017,1.73544973544973,2903459.51165771,8127.82743874385
1208,2504,2017,1.48218029350105,6398344.54528809,11121.2088708438
1209,3118,2017,1.72619047619048,896862.479797363,4190.54829533256
1210,3208,2017,2.2991452991453,492424.862121582,3103.02998286229
1211,3205,2017,1.85555555555556,1505234.05633545,4932.04731170075
1212,2507,2017,1.47844112769486,3749933.47808838,11739.8100101333
1213,3210,2017,2.18411386593205,1445284.02087402,5151.82232733396
1214,1803,2017,2.5014064697609,1384974.33831787,5444.02122487121
1215,3815,2017,1.56756756756757,2001883.70611572,8641.84964905364
1216,5203,2017,1.38095238095238,6869620.26806641,17048.3517883305
1217,3809,2017,2.10614886731392,33633867.7096558,34762.7287105051
1218,4501,2017,1.53439153439153,10450095.6088867,14680.9270155425
1219,5202,2017,1.5,5028318.89855957,11707.7998734682
1220,4503,2017,1.39912280701754,2141768.87731934,7146.55896145668
1221,5204,2017,1.77777777777778,360515.351623535,2714.7177412052
1222,4523,2017,1.7037037037037,9663532.86499023,13654.8800933557
1223,5209,2017,1.69565217391304,4739614.36865234,12918.0343374046
1224,4505,2017,1.6937984496124,29389364.663147,25722.9817124249
1225,5210,2017,1.69128787878788,40129683.1502075,31386.2416074417
1226,3014,2017,1.54005167958656,423240.00567627,4270.19320057694
1227,2108,2017,1.33333333333333,1501706.65875244,5394.58442309896
1228,5507,2017,1.78306878306878,2069760.43682861,5902.83349561254
1229,4112,2017,2.04093567251462,926335.630554199,4137.47073065745
1230,4117,2017,2.10714285714286,6552795.28125,13121.8574418881
1231,2107,2017,1.34426229508197,2256831.23925781,6530.06164681045
1232,4111,2017,2.04093567251462,831378.565002441,4630.8857735381
1233,2106,2017,1.34136546184739,1999237.30310059,5749.33128276173
1234,4114,2017,2.36309523809524,4222686.51593018,10858.0193230792
1235,5505,2017,1.6078431372549,897809.612060547,3995.16561098711
1236,2135,2017,1.35,5941115.78607178,13479.2759052314
1237,4108,2017,1.95402298850575,842382.150146484,4549.81890103392
1238,4113,2017,2.23809523809524,4523116.66741943,10190.9264928654
1239,4109,2017,1.83838383838384,795267.185974121,4473.58840784608
1240,2110,2017,1.42456140350877,869610.622802734,4949.62081168079
1241,2104,2017,1.35692729766804,2434904.78240967,6453.28178895747
1242,2136,2017,1.43434343434343,925243.168212891,4514.50667617288
1243,4106,2017,1.93015873015873,7884917.48297119,12069.7739823321
1244,2115,2017,1.42483660130719,1494816.10229492,7247.21595742756
1245,2102,2017,1.37777777777778,1942867.03234863,7188.06464583491
1246,4713,2017,2.11555555555556,733629.671142578,4066.50628715538
1247,2913,2017,2.21028806584362,612729.396118164,3550.68512359487
1248,1807,2017,1.7183908045977,1137420.81945801,4960.98471677002
1249,2002,2017,2.21387612387612,1136562.72698975,5362.72557374219
1250,4705,2017,2.03448275862069,565121.481140137,3241.70523363067
1251,1812,2017,1.57530864197531,722249.875610352,3717.59305913729
1252,1814,2017,2.23971193415638,1645574.85681152,5215.5904997561
1253,2903,2017,1.94179894179894,757127.421569824,4125.38696745238
1254,2912,2017,2.183970856102,846245.2421875,3913.98449215678
1255,2911,2017,1.95630630630631,1090603.63439941,6121.27184049308
1256,1804,2017,1.66319444444444,756458.313598633,5130.09364274811
1257,1801,2017,1.72047244094488,3241264.99530029,7276.20736036539
1258,4710,2017,2.15468409586057,619548.810241699,4265.63916935653
